189,472
104,915
31,174
493,940
66,754
805,702
963,927
790,179
89,390
764,835
926,437
222,674
890,563
736,293
452,630
768,926
589,339
570,918
844,912
146,928
146,251
495,996
10,128
576,936
148,91
221,273
561,741
220,926
573,47
950,98
959,281
274,755
708,795
523,377
970,66
758,401
920,850
555,76
637,578
826,336
219,998
66,249
295,999
496,924
638,805
162,929
322,758
802,166
933,345
770,303
653,779
681,418
164,905
352,700
553,298
971,233
37,570
401,465
495,141
360,806
805,226
814,243
393,273
77,758
618,66
523,56
88,789
946,475
698,963
29,23
172,833
747,121
32,685
16,951
170,492
581,66
710,443
805,686
820,805
805,467
6,431
66,909
532,805
453,939
230,464
561,761
172,382
523,975
2,43
434,795
404,805
764,475
385,163
846,764
995,592
243,330
171,303
222,512
507,69
329,63
745,758
206,570
783,253
297,230
174,366
619,764
327,191
895,90
556,218
923,950
167,383
544,940
261,645
312,398
246,377
842,804
178,222
801,142
895,139
923,537
614,89
293,523
815,143
163,527
776,129
58,401
66,429
158,174
327,278
622,475
364,660
652,649
270,231
504,73
30,66
392,406
176,736
906,50
158,110
776,204
473,614
594,306
501,337
562,680
818,146
600,954
181,124
596,812
6,313
722,493
399,964
269,108
355,388
977,174
308,151
583,76
679,252
121,475
574,895
48,611
997,717
542,286
482,708
893,921
685,15
570,158
925,180
270,262
158,208
107,411
995,284
764,600
474,174
280,734
956,971
590,552
259,523
218,780
805,489
23,630
712,461
148,549
460,157
769,805
76,181
618,862
239,721
71,266
109,518
542,491
446,619
661,191
470,344
158,294
136,19
203,14
950,134
380,764
609,165
805,120
158,886
61,360
461,420
686,569
528,168
805,597
941,312
758,260
406,916
270,415
626,646
540,625
589,488
758,367
484,679
194,89
50,935
379,66
170,449
114,731
513,706
193,892
972,329
631,686
95,379
571,9
468,249
186,48
300,150
272,58
891,484
103,495
262,471
572,94
454,271
926,749
333,523
561,493
554,567
296,729
628,805
351,109
955,972
294,606
501,929
805,934
267,240
701,381
630,565
842,621
185,775
653,28
903,587
243,519
540,971
776,936
47,6
805,763
497,874
732,270
685,868
515,314
114,805
204,740
952,910
872,258
647,871
76,486
207,995
449,66
474,368
541,885
302,288
174,229
296,739
720,103
979,604
72,222
66,853
773,549
158,515
215,805
45,258
908,266
949,523
811,805
704,773
530,778
641,553
577,504
66,584
236,639
689,392
805,750
538,453
292,523
850,975
926,796
966,687
561,610
324,805
296,912
316,455
525,995
586,10
624,969
406,21
219,971
646,657
158,932
856,849
602,90
168,936
66,681
411,805
758,542
51,733
787,805
387,569
288,379
681,459
805,336
805,395
299,920
924,543
301,789
570,993
427,805
758,23
792,278
764,440
232,995
167,66
530,81
296,406
978,805
661,264
829,650
815,386
148,409
950,629
466,135
548,502
586,205
523,137
53,0
141,882
64,858
757,532
9,504
765,854
618,726
850,317
950,840
66,494
677,504
371,307
315,149
805,861
230,193
828,711
926,876
850,301
44,686
797,151
340,701
139,234
222,183
359,852
99,66
296,96
126,180
47,373
805,382
805,327
307,213
830,341
630,671
280,66
66,484
686,117
744,675
529,450
171,305
326,311
504,24
175,805
192,576
842,271
213,819
662,936
130,109
861,22
472,390
805,214
690,938
982,816
936,428
595,48
973,128
340,378
805,426
444,329
831,987
759,148
763,282
278,477
302,469
758,180
180,224
937,566
794,556
914,493
805,46
48,60
327,539
495,534
626,34
